Respondent_ID,resident,fellow,facProf,DR,IR,otherPosition,longPosition,pracIR,countryTrain,IRtrain,Irgraduate,accredTrain,regionPracIR,countriesPracIR
114345473432,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Italy,1,0,0,3,Italy
114261027633,0,0,0,0,1,,Interventional Radiologist,1,Japan,1,0,0,2,Japan
114346041039,0,0,0,0,1,,Interventional Radiologist,1,Jordan,0,1,1,2,Jordan
114355426782,0,0,0,1,0,,Diagnostic Radiologist,1,Tanzania ,0,0,1,1,Kenya
114342070561,0,0,0,0,1,,Interventional Radiologist,1,Kenya,1,1,0,1,Kenya
114342070915,0,0,0,0,1,,Interventional Radiologist,1,Kenya,1,1,1,1,Kenya
114250016896,0,0,0,1,0,,Diagnostic Radiologist,0,Kenya,1,0,1,1,Kenya
114372359273,0,0,0,0,1,,Interventional Radiologist,1,"Latvija, Germany, France",0,1,1,3,Latvia
114399742497,0,0,0,0,0,Diagnostic Sonographer ,Diagnostic Sonographer,0,Uganda ,1,0,1,1,Malawi
114250223941,0,0,0,1,0,Neurorad,Diagnostic Radiologist Neurorad,1,Kenya,1,0,1,1,Malawi
114371872795,0,0,0,0,1,,Interventional Radiologist,1,United Kingdom ,1,1,0,2,Malaysia
114372339807,0,0,0,0,1,,Interventional Radiologist,1,Malta,1,0,1,3,Malta
114343909184,0,0,0,0,1,,Interventional Radiologist,1,China,1,0,1,1,Mauritius
114347290724,0,1,0,0,0,,Fellow,1,Mexico,1,1,1,4,Mexico
114347259789,0,1,0,0,1,,Fellow Interventional Radiologist,1,Mexico,1,1,1,4,Mexico
114346686987,0,0,0,0,1,,Interventional Radiologist,1,México ,1,1,1,4,Mexico
114346678645,0,0,0,0,1,,Interventional Radiologist,1,Mexico,1,1,1,4,Mexico
114346664852,0,0,0,0,1,,Interventional Radiologist,1,Mexico,0,1,1,4,Mexico
114346609515,0,0,0,0,1,,Interventional Radiologist,1,México ,1,1,1,4,Mexico
114346588398,0,0,0,0,1,,Interventional Radiologist,1,México,0,1,1,4,Mexico
114346515768,0,0,0,0,1,,Interventional Radiologist,1,Mexico,1,1,1,4,Mexico
114346501106,0,0,0,0,1,,Interventional Radiologist,1,México ,1,1,1,4,Mexico
114346486328,0,0,0,0,1,,Interventional Radiologist,1,Spain and mexico ,1,1,1,4,Mexico
114345349143,0,0,0,0,1,,Interventional Radiologist,1,Mexico,1,1,1,4,Mexico
114345269466,0,0,0,0,1,,Interventional Radiologist,1,México,1,1,1,4,Mexico
114345245099,0,0,0,0,1,,Interventional Radiologist,1,Mexico ,1,1,1,4,Mexico
114345236228,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,0,México,1,1,1,4,Mexico
114345233270,0,0,0,0,1,,Interventional Radiologist,1,Mexico,1,1,1,4,Mexico
114345217879,0,0,0,0,1,,Interventional Radiologist,1,Mexico ,1,1,1,4,Mexico
114291197913,0,0,0,0,1,,Interventional Radiologist,1,Mexico,1,1,1,4,Mexico
114250002020,0,1,0,0,0,,Fellow,1,Mexico,0,1,1,4,Mexico
114372106531,1,0,0,0,0,,Resident,1,Morocco,1,0,0,1,Morocco
114345032024,0,0,0,0,1,,Interventional Radiologist,1,Morocco,1,0,0,1,Morocco
114344954480,0,0,1,1,1,,Faculty/Professor Diagnostic Radiologist Interventional Radiologist,1,France,1,0,0,1,Morocco
114344947537,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,France,1,1,1,1,Morocco
114344753475,0,0,0,0,1,,Interventional Radiologist,1,France ,1,1,1,1,Morocco
114344710663,0,0,1,1,1,,Faculty/Professor Diagnostic Radiologist Interventional Radiologist,1,Morocco,1,1,1,1,Morocco
114393282114,1,0,0,0,0,,Resident,0,Moçambique ,1,0,0,1,Mozambique
114392951474,1,0,0,0,0,,Resident,0,Mozambique ,0,0,0,1,Mozambique
114392539745,1,0,0,0,0,,Resident,0,None,0,0,0,1,Mozambique
114391953710,0,0,0,1,0,,Diagnostic Radiologist,1,Mozambique and Portugal,1,0,0,1,Mozambique
114347510015,0,0,0,1,0,,Diagnostic Radiologist,0,Cuba,1,0,0,1,Mozambique
114371451164,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Singapore,1,1,1,2,Myanmar
114414864808,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,1,1,Namibia
114402113794,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,South Africa ,1,1,1,1,Namibia
114399773307,0,0,0,1,0,,Diagnostic Radiologist,1,South africa,1,0,,1,Namibia
114346869412,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa ,1,0,1,1,Namibia
114345954013,0,0,0,0,0,Diagnostic and interventional Radiologist ,Diagnostic and interventional Radiologist,1,South Africa ,1,1,1,1,Namibia
114345939120,0,0,0,0,0,Diagnostic and interventional Radiologist ,Diagnostic and interventional Radiologist,1,South Africa ,1,1,1,1,Namibia
114360967405,1,0,0,0,0,,Resident,0,Nepal,0,0,0,2,Nepal
114346543372,0,0,0,0,1,,Interventional Radiologist,1,"China , India and Singapore ",1,1,1,2,Nepal
114345946967,0,0,0,0,1,,Interventional Radiologist,1,India,0,1,1,2,Nepal
114380767850,0,0,1,0,0,,Faculty/Professor,1,NL,1,1,1,3,Netherlands
114378335869,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114378170611,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114375213002,0,0,0,0,1,,Interventional Radiologist,1,The Netherlands,1,1,1,3,Netherlands
114375112939,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114373447790,0,0,0,0,1,,Interventional Radiologist,1,netherlands,1,1,1,3,Netherlands
114373254430,0,0,0,0,1,,Interventional Radiologist,1,Belgium,1,1,0,3,Netherlands
114373204279,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114372683536,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114372492661,0,0,0,0,1,,Interventional Radiologist,1,Netherlands ,1,1,1,3,Netherlands
114372475237,0,0,1,0,0,,Faculty/Professor,1,The Netherlands ,1,0,0,3,Netherlands
114372348810,1,0,0,0,0,,Resident,1,Netherlands,1,0,1,3,Netherlands
114372306316,0,0,0,0,1,,Interventional Radiologist,1,Netherlands ,1,0,0,3,Netherlands
114372300763,0,0,1,0,0,,Faculty/Professor,1,Netherlands,1,1,1,3,Netherlands
114372297867,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114351009910,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114348375455,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,0,3,Netherlands
114348349557,0,0,0,0,1,,Interventional Radiologist,1,Netherlands ,1,1,1,3,Netherlands
114348278638,0,0,0,0,1,,Interventional Radiologist,1,The Netherlands,1,1,1,3,Netherlands
114348262521,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114348228392,0,0,0,0,1,,Interventional Radiologist,1,The Netherlands,1,1,1,3,Netherlands
114348223579,1,0,0,0,0,,Resident,1,Netherlands,1,1,1,3,Netherlands
114348215840,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114348214403,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114348085786,0,0,0,0,1,,Interventional Radiologist,1,Nederland,1,1,1,3,Netherlands
114348142753,0,0,0,0,1,,Interventional Radiologist,1,Netherlands Australia ,1,1,0,3,Netherlands
114347854537,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114347847786,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114347819132,0,0,0,0,1,,Interventional Radiologist,1,NL,1,1,1,3,Netherlands
114291250941,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,0,0,3,Netherlands
114283807500,0,0,0,0,1,,Interventional Radiologist,1,Netherlands,1,1,1,3,Netherlands
114262926522,0,0,0,0,1,,Interventional Radiologist,1,France,1,0,0,5,New Caledonia
114372373896,0,0,0,0,1,,Interventional Radiologist,1,uk,1,1,1,5,New Zealand
114348699822,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,1,5,New Zealand
114367024587,1,0,0,0,0,Diagnostic radiology ,Resident Diagnostic radiology,0,Nigeria ,0,0,1,1,Nigeria
114361165770,0,1,0,0,0,,Fellow,1,Tanzania,1,0,1,1,Nigeria
114353853158,0,1,0,1,0,,Fellow Diagnostic Radiologist,0,Nigeria,0,0,1,1,Nigeria
114353695786,0,0,0,0,1,,Interventional Radiologist,1,Tanzania,0,1,1,1,Nigeria
114343130666,1,0,0,0,0,,Resident,1,Nigeria,1,0,1,1,Nigeria
114343043219,0,0,0,1,0,,Diagnostic Radiologist,1,Nigeria ,1,0,1,1,Nigeria
114342642385,1,0,0,0,0,,Resident,1,Nigeria ,1,0,0,1,Nigeria
114342397348,0,0,0,0,1,,Interventional Radiologist,1,Tanzania,0,1,1,1,Nigeria
114342351887,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,0,Austria.  India,0,0,0,1,Nigeria
114342192668,0,1,0,0,0,,Fellow,0,NIGERIA,0,0,1,1,Nigeria
114342185888,0,0,0,0,1,,Interventional Radiologist,1,Taiwan,0,1,1,1,Nigeria
114342178241,0,0,0,0,1,,Interventional Radiologist,1,Usa,1,1,1,1,Nigeria
114379509689,0,0,0,0,1,,Interventional Radiologist,1,north macedonia,0,0,1,3,North Macedonia
114372445401,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,North Macedonia,0,0,0,3,North Macedonia
114415667745,0,0,0,0,1,,Interventional Radiologist,1,Norway,1,0,0,3,Norway
114373376233,0,1,0,0,1,,Fellow Interventional Radiologist,1,Norway,1,0,0,3,Norway
114372504644,0,0,0,0,1,,Interventional Radiologist,1,Norway,1,0,0,3,Norway
114372415417,0,0,0,0,1,,Interventional Radiologist,1,Norway,1,0,0,3,Norway
114372343296,0,0,0,0,1,,Interventional Radiologist,1,Norway ,0,0,0,3,Norway
114372319639,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Norway,1,0,0,3,Norway
114372302160,0,0,0,0,1,,Interventional Radiologist,1,Norway,1,0,0,3,Norway
114290487086,0,0,0,0,1,,Interventional Radiologist,1,Norway,0,0,0,3,Norway
114353837704,0,0,0,0,1,,Interventional Radiologist,1,Pakistan ,1,1,1,2,Oman
114345355350,0,0,0,0,1,,Interventional Radiologist,1,India,1,0,0,2,Oman
114356453985,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Pakistan,0,0,0,2,Pakistan
114355251088,0,0,0,0,1,,Interventional Radiologist,1,Pakistan ,1,1,1,2,Pakistan
114354176478,0,0,0,0,1,,Interventional Radiologist,1,Pakistan ,0,1,1,2,Pakistan
114354151491,1,0,0,0,0,,Resident,0,Pakistan ,0,0,1,2,Pakistan
114354142049,0,0,1,0,0,,Faculty/Professor,1,USA,1,1,1,2,Pakistan
114353891338,0,0,0,0,1,,Interventional Radiologist,1,Pakistan,1,1,1,2,Pakistan
114353841344,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Pakistan,1,1,0,2,Pakistan
114353828125,0,1,0,0,0,,Fellow,1,Pakistan ,0,1,1,2,Pakistan
114283928288,0,0,0,0,1,,Interventional Radiologist,1,South Korea ,0,0,0,2,Pakistan
114250176666,0,0,0,0,0,Junior Doctor,Junior Doctor,0,Pakistan,1,0,0,2,Pakistan
114360529456,0,0,0,0,0,Internship Doctor ,Internship Doctor,0,Palestine ,0,0,1,2,Palestine
114360563320,0,0,0,0,1,,Interventional Radiologist,1,Mexico,0,1,1,4,Panama
114345927645,0,0,0,0,1,,Interventional Radiologist,1,Mexico ,1,1,1,6,Panama
114345932713,0,1,0,0,0,,Fellow,1,Panama,1,0,0,6,Panama
114345929456,0,1,0,0,0,,Fellow,1,Panama,1,0,0,6,Panama
114346647155,0,0,0,0,1,,Interventional Radiologist,1,México ,1,1,1,4,Panama
114384528772,0,0,1,1,1,,Faculty/Professor Diagnostic Radiologist Interventional Radiologist,1,Argentina,1,1,1,6,Peru
114345234421,0,0,0,0,1,,Interventional Radiologist,1,Peru,1,0,0,6,Peru
114414880759,0,0,0,0,0,IR nurse,IR nurse,0,Philippines ,1,0,0,2,Philippines
114292131067,0,1,0,0,0,,Fellow,1,Philippines,1,1,1,2,Philippines
114373400561,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,"Germany, Poland",1,0,0,3,Poland
114372516887,1,0,0,0,0,,Resident,1,Poland,1,0,0,3,Poland
114372493119,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Poland,1,0,1,3,Poland
114372304914,0,0,0,0,1,,Interventional Radiologist,1,Poland,0,0,0,3,Poland
114353679826,1,0,0,0,0,,Resident,1,Poland,1,0,0,3,Poland
114268165082,0,0,0,0,1,,Interventional Radiologist,1,Poland,1,1,1,3,Poland
114267814075,0,0,0,0,1,,Interventional Radiologist,1,Poland,1,0,1,3,Poland
114374128173,0,0,0,0,1,,Interventional Radiologist,1,Portugal,1,0,0,3,Portugal
114373018686,0,0,0,0,1,,Interventional Radiologist,1,Portugal and Spain,1,0,0,3,Portugal
114372313390,0,0,0,0,1,,Interventional Radiologist,1,Portugal and Spain,1,0,0,3,Portugal
114372306127,0,0,0,0,1,,Interventional Radiologist,1,Portugal,1,0,1,3,Portugal
114372624275,0,0,0,0,1,,Interventional Radiologist,1,Italy,1,0,0,3,San Marino
114373372928,0,0,0,0,1,neuro interventional radiologist,Interventional Radiologist neuro interventional radiologist,1,France,0,1,1,3,Romania
114373115371,0,0,0,0,1,,Interventional Radiologist,1,Romania,1,1,1,3,Romania
114372836600,0,0,0,0,1,,Interventional Radiologist,1,Romania,1,1,1,3,Romania
114372751088,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,România,1,0,0,3,Romania
114372410669,0,0,0,0,1,,Interventional Radiologist,1,Romania,1,1,1,3,Romania
114372309685,1,0,0,0,0,,Resident,1,Romania,0,0,0,3,Romania
114347108587,0,0,0,0,1,,Interventional Radiologist,1,France,0,0,0,3,Romania
114343468493,0,0,0,0,1,,Interventional Radiologist,1,Romania,1,1,1,3,Romania
114342938177,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Romania,1,1,1,3,Romania
114343152872,0,0,0,0,1,,Interventional Radiologist,1,Romania,1,0,1,3,Romania
114343000516,0,0,0,0,1,,Interventional Radiologist,1,Romania,1,0,1,3,Romania
114342983553,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Romania,1,1,1,3,Romania
114342986805,1,0,0,0,0,,Resident,1,"France, Romania",1,1,0,3,Romania
114342940491,0,0,0,0,1,,Interventional Radiologist,1,Romania,1,1,1,3,Romania
114342938332,0,0,0,0,1,,Interventional Radiologist,1,Romania,1,0,0,3,Romania
114342937328,0,0,0,0,1,,Interventional Radiologist,1,Romania,1,0,0,3,Romania
114256071995,1,0,0,0,0,,Resident,1,Romania,1,0,0,3,Romania
114261141019,0,0,0,0,1,,Interventional Radiologist,1,Tanzania,0,1,1,1,Rwanda
114378552278,0,0,0,0,1,,Interventional Radiologist,1,Pakistan,1,0,0,2,Saudi Arabia
114357886813,0,0,0,0,1,,Interventional Radiologist,1,Saudi Arabia ,0,0,0,2,Saudi Arabia
114354324925,0,0,0,0,1,,Interventional Radiologist,1,KSA,1,1,1,2,Saudi Arabia
114353878613,0,0,0,0,1,,Interventional Radiologist,1,Jordan ,1,1,0,2,Saudi Arabia
114353862472,0,0,0,0,1,,Interventional Radiologist,1,Saudi Arabia ,1,1,1,2,Saudi Arabia
114353833302,0,0,0,0,1,,Interventional Radiologist,1,Malaysia ,1,1,1,2,Saudi Arabia
114353830252,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Canada,1,1,0,2,Saudi Arabia
114353835136,0,0,0,0,1,,Interventional Radiologist,1,Japan,0,1,0,2,Saudi Arabia
114353828738,0,0,0,0,1,,Interventional Radiologist,1,UK,1,1,1,2,Saudi Arabia
114348634785,0,0,0,0,1,,Interventional Radiologist,1,USA,1,1,1,2,Saudi Arabia
114347230352,0,0,0,0,1,,Interventional Radiologist,1,US,1,1,1,2,Saudi Arabia
114345678993,0,1,0,0,0,,Fellow,1,Saudi Arabia,1,0,1,2,Saudi Arabia
114345153502,0,0,0,0,1,,Interventional Radiologist,1,Kingdom of Saudi Arabia,1,1,1,2,Saudi Arabia
114345034906,0,0,0,0,1,,Interventional Radiologist,1,France,1,1,1,2,Saudi Arabia
114345012711,0,0,0,0,1,,Interventional Radiologist,1,Saudi ,1,1,1,2,Saudi Arabia
114344974050,0,0,0,0,1,,Interventional Radiologist,1,Saudi Arabia ,1,1,1,2,Saudi Arabia
114344939423,0,0,0,0,1,,Interventional Radiologist,1,Ksa,1,1,1,2,Saudi Arabia
114344921078,0,0,0,0,1,,Interventional Radiologist,1,USA,0,1,1,2,Saudi Arabia
114344907257,0,0,0,0,1,,Interventional Radiologist,1,Saudi Arabia,1,1,1,2,Saudi Arabia
114344904240,0,0,0,0,1,,Interventional Radiologist,1,Jordan ,1,1,0,2,Saudi Arabia
114344901068,0,0,0,0,1,,Interventional Radiologist,1,Japan Canada,0,1,0,2,Saudi Arabia
114344895932,0,0,0,0,1,,Interventional Radiologist,1,Saudi Arabia ,1,1,1,2,Saudi Arabia
114344878767,0,0,0,0,1,,Interventional Radiologist,1,Canada,1,1,1,2,Saudi Arabia
114344784902,0,0,0,0,1,,Interventional Radiologist,1, Canada ,1,1,0,2,Saudi Arabia
114265411157,0,0,0,0,0,Medical student,Medical student,0,Saudi Arabia,1,0,,2,Saudi Arabia
114264937300,0,0,0,0,1,,Interventional Radiologist,1,Saudi Arabia ,1,0,1,2,Saudi Arabia
114262746132,0,0,0,0,1,,Interventional Radiologist,1,Japan Canada,1,1,0,2,Saudi Arabia
114261059116,1,0,0,0,0,,Resident,0,Saudi,0,1,1,2,Saudi Arabia
114261027350,0,0,0,0,0,Medical Student ,Medical Student,0,Saudi Arabia,0,0,0,2,Saudi Arabia
114344800495,0,0,0,0,1,,Interventional Radiologist,1,"Saudi, korea",1,1,1,2,Saudi Arabia
114377045230,0,1,0,0,0,,Fellow,1,France,1,1,1,3,Serbia
114373134648,1,0,0,0,0,,Resident,1,Serbia,1,0,,3,Serbia
114372410016,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Serbia,1,0,0,3,Serbia
114372295978,0,0,0,0,1,,Interventional Radiologist,1,Serbia,1,1,1,3,Serbia
114344183701,0,0,0,0,1,,Interventional Radiologist,1,"Serbia, france, germany, italy",0,0,1,3,Serbia
114372173585,0,0,0,0,1,,Interventional Radiologist,1,Singapore ,0,0,0,2,Singapore
114291228826,0,0,0,0,0,Nurse,Nurse,0,Singapore,1,0,1,2,Singapore
114276509470,0,0,0,0,1,,Interventional Radiologist,1,Singapore ,1,1,1,2,Singapore
114373450996,0,0,1,0,0,,Faculty/Professor,1,Slovakia,1,1,1,3,Slovakia
114373176223,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Slovakia,1,0,0,3,Slovakia
114372354443,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,"Slovakia, Czech Republic",1,0,1,3,Slovakia
114372350465,0,0,0,0,1,,Interventional Radiologist,1,Slovakia,1,1,0,3,Slovakia
114372303781,0,0,0,0,1,,Interventional Radiologist,1,Slovakia,1,1,1,3,Slovakia
114262120429,1,0,0,0,0,,Resident,1,Slovakia,1,1,1,3,Slovakia
114375536462,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Slovenia,1,0,1,3,Slovenia
114372350993,0,0,0,0,1,,Interventional Radiologist,1,SLOVENIJA,1,0,0,3,Slovenia
114351562240,0,0,0,1,0,,Diagnostic Radiologist,1,Kenya ,1,0,1,1,Somalia
114351545314,1,0,0,0,0,,Resident,1,Somali ,1,0,0,1,Somalia
114342113621,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Turkey,1,1,0,1,Somalia
114359753704,0,0,0,1,0,,Diagnostic Radiologist,0,SOUTH AFRICA,1,0,0,1,South Africa
114353115532,1,0,0,0,0,,Resident,1,RSA,1,0,0,1,South Africa
114351522225,0,0,0,0,1,,Interventional Radiologist,1,"No certificate/diploma or fellowship, but internal training",1,0,0,1,South Africa
114350095059,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,1,1,South Africa
114349915530,1,0,0,0,0,,Resident,0,South Africa,1,0,1,1,South Africa
114349737616,0,0,0,0,1,,Interventional Radiologist,1,RSA,1,1,1,1,South Africa
114349056991,1,0,0,0,0,,Resident,1,South Africa,1,0,1,1,South Africa
114348771415,0,0,0,0,0,Professional association,Professional association,0,South Africa,1,0,0,1,South Africa
114348664337,0,0,0,0,1,Recently comoleted fellowship,Interventional Radiologist Recently comoleted fellowship,1,Canada,1,1,1,1,South Africa
114348352721,1,0,0,0,0,,Resident,1,South Africa,1,0,1,1,South Africa
114348306412,0,0,0,1,0,,Diagnostic Radiologist,1,south africa,1,0,0,1,South Africa
114348296434,1,0,0,0,0,,Resident,1,South Africa,1,0,1,1,South Africa
114348299471,1,0,0,0,0,,Resident,0,South Africa,1,0,1,1,South Africa
114348217007,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,0,1,South Africa
114348210206,0,0,0,1,0,,Diagnostic Radiologist,0,SA,1,0,0,1,South Africa
114347905142,0,0,0,1,0,,Diagnostic Radiologist,1,south africa,0,0,0,1,South Africa
114347899962,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,0,1,South Africa
114347845582,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,0,1,South Africa
114347884686,0,0,0,1,0,,Diagnostic Radiologist,0,South Africa,1,0,0,1,South Africa
114347809959,0,0,0,0,1,,Interventional Radiologist,1,"South Africa, Paris, Thailand",1,0,1,1,South Africa
114347792306,0,0,0,1,0,,Diagnostic Radiologist,0,South Africa,1,0,1,1,South Africa
114347789894,0,0,0,0,1,,Interventional Radiologist,1,South Africa ,1,1,1,1,South Africa
114347785415,1,0,0,0,0,,Resident,0,South Africa ,1,0,,1,South Africa
114347775348,0,0,0,0,1,,Interventional Radiologist,1,Canada,1,1,1,1,South Africa
114347775799,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,South Africa ,0,0,0,1,South Africa
114347755621,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,1,1,South Africa
114347744258,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,1,1,South Africa
114347741740,0,0,0,1,0,,Diagnostic Radiologist,0,South africa,1,0,,1,South Africa
114347738621,1,0,0,0,0,,Resident,1,South Africa ,1,0,1,1,South Africa
114347732824,0,0,0,1,0,,Diagnostic Radiologist,1,South-Africa,1,0,1,1,South Africa
114347733984,0,0,0,0,0,HR manager,HR manager,0,South africa ,0,0,0,1,South Africa
114347729354,0,0,0,1,0,,Diagnostic Radiologist,0,South Africa,1,0,0,1,South Africa
114347726436,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,0,1,South Africa
114347726007,0,0,0,0,1,,Interventional Radiologist,1,UK,1,1,1,1,South Africa
114347556227,0,0,0,0,1,,Interventional Radiologist,1,UK,1,0,0,1,South Africa
114347548733,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,1,1,South Africa
114347465500,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,South Africa/Canada,1,1,1,1,South Africa
114347426021,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,0,0,0,1,South Africa
114347423774,0,0,0,1,0,,Diagnostic Radiologist,0,South Africa,0,0,0,1,South Africa
114344914261,0,0,0,1,0,,Diagnostic Radiologist,1,South africa,1,0,1,1,South Africa
114346915495,1,0,0,0,0,,Resident,0,South Africa,1,0,0,1,South Africa
114346064897,0,0,0,0,0,Interventional Neuroradiologist ,Interventional Neuroradiologist,1,Switzerland ,1,0,1,1,South Africa
114346029835,0,0,0,0,1,,Interventional Radiologist,1, South Africa + Europe,1,1,1,1,South Africa
114346002688,1,0,0,0,0,,Resident,1,South Africa,1,0,0,1,South Africa
114346005636,0,0,0,1,0,,Diagnostic Radiologist,1,SOUTH AFRICA,1,0,0,1,South Africa
114346004433,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,South Africa,1,0,1,1,South Africa
114346005847,0,0,0,0,1,,Interventional Radiologist,1,South Africa ,1,0,0,1,South Africa
114345897406,1,0,0,0,0,,Resident,1,South Africa,1,0,1,1,South Africa
114345746843,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,0,1,South Africa
114345595316,0,0,0,0,1,,Interventional Radiologist,1,South Africa,1,1,0,1,South Africa
114345595321,0,0,0,0,1,,Interventional Radiologist,1,South Africa ,1,1,0,1,South Africa
114345592134,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,South Africa,1,0,1,1,South Africa
114345582599,1,0,0,0,0,,Resident,1,South Africa,1,0,0,1,South Africa
114344472891,0,0,0,1,0,,Diagnostic Radiologist,1,South africa,1,0,,1,South Africa
114342884778,0,0,1,1,0,,Faculty/Professor Diagnostic Radiologist,0,South Africa,1,0,1,1,South Africa
114260545658,1,0,0,0,0,,Resident,0,South Africa ,1,0,1,1,South Africa
114256645565,0,0,0,1,0,,Diagnostic Radiologist,0,South Africa,1,0,1,1,South Africa
114250597409,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,0,0,0,1,South Africa
114252669494,1,0,0,0,0,,Resident,1,South Africa,1,0,0,1,South Africa
114251689457,0,0,0,0,1,,Interventional Radiologist,1,South Africa,1,0,0,1,South Africa
114251702141,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,0,0,0,1,South Africa
114251627439,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,1,1,South Africa
114251183950,1,0,0,0,0,,Resident,0,South Africa,1,0,0,1,South Africa
114251061342,0,0,0,0,0,Radiographer ,Radiographer,1,South Africa ,0,0,0,1,South Africa
114251048078,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,,1,South Africa
114250949149,0,0,0,1,0,,Diagnostic Radiologist,0,South Africa,1,0,1,1,South Africa
114250940150,1,0,0,0,0,,Resident,0,South Africa,1,0,1,1,South Africa
114250926786,1,0,0,0,0,,Resident,1,South Africa,1,0,1,1,South Africa
114250896594,0,0,0,1,0,,Diagnostic Radiologist,0,South Africa ,1,0,1,1,South Africa
114250849659,1,0,0,0,0,,Resident,1,SOUTH Africa,1,0,1,1,South Africa
114250830384,1,0,0,0,0,,Resident,0,South Africa,1,0,0,1,South Africa
114250820558,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa ,1,0,,1,South Africa
114250815531,1,0,0,0,0,,Resident,1,South Africa,1,0,1,1,South Africa
114250782190,1,0,0,0,0,,Resident,1,South Africa,1,0,0,1,South Africa
114250776129,1,0,0,0,0,,Resident,1,RSA,1,0,1,1,South Africa
114250762360,1,0,0,0,0,,Resident,0,N/a,1,,,1,South Africa
114250762380,1,0,0,0,0,,Resident,0,South Africa ,1,0,0,1,South Africa
114250758650,1,0,0,0,0,,Resident,1,South Africa ,1,1,1,1,South Africa
114250757473,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,1,0,1,1,South Africa
114250750949,0,0,0,0,1,,Interventional Radiologist,1,South Africa,1,1,1,1,South Africa
114250753615,1,0,0,0,0,,Resident,0,South Africa ,1,0,1,1,South Africa
